CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
Norway,NOR,,,NAT_TOTAL,20201230,1.00,1,2.00,0,2.00,1,4.00,0,0.00,,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,1.00,1,2.00,1,1,1,,,0,0,0,0,5,,49010,436,NV,0.00,56.02,54.38,56.79,37.50
Norway,NOR,,,NAT_TOTAL,20201231,1.00,1,2.00,0,2.00,1,4.00,0,0.00,,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,1.00,1,2.00,1,1,1,,,0,0,0,0,5,,49567,436,NV,0.00,56.02,54.38,56.79,37.50
Norway,NOR,,,NAT_TOTAL,20210101,1.00,1,2.00,0,2.00,1,4.00,0,0.00,,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,1.00,1,2.00,1,1,1,,,0,0,0,0,5,,49803,436,NV,0.00,56.02,54.38,56.79,37.50
Norway,NOR,,,NAT_TOTAL,20210102,1.00,1,2.00,0,2.00,1,4.00,0,0.00,,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,1.00,1,2.00,1,1,1,,,0,0,0,0,5,,50266,436,NV,0.00,56.02,54.38,56.79,37.50
Norway,NOR,,,NAT_TOTAL,20210103,1.00,1,2.00,0,2.00,1,4.00,0,0.00,,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,1.00,1,2.00,1,1,1,,,0,0,0,0,5,,50716,436,NV,0.00,56.02,54.38,56.79,37.50
Norway,NOR,,,NAT_TOTAL,20210104,2.00,1,2.00,0,2.00,1,4.00,1,0.00,,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,1.00,1,2.00,1,1,1,,,0,0,0,0,5,,51245,449,NV,0.00,61.11,57.24,60.06,37.50
Norway,NOR,,,NAT_TOTAL,20210105,2.00,1,2.00,0,2.00,1,4.00,1,0.00,,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,1.00,1,2.00,1,1,1,,,0,0,0,0,5,,52180,452,NV,0.00,61.11,57.24,60.06,37.50
Norway,NOR,,,NAT_TOTAL,20210106,2.00,1,2.00,0,2.00,1,4.00,1,0.00,,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,1.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,52967,465,NV,0.00,61.11,57.24,60.06,37.50
Norway,NOR,,,NAT_TOTAL,20210107,2.00,1,2.00,0,2.00,1,4.00,1,0.00,,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,53792,467,NV,0.00,61.11,58.49,61.49,37.50
Norway,NOR,,,NAT_TOTAL,20210108,2.00,1,2.00,0,2.00,1,4.00,1,0.00,,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,54476,472,NV,0.00,61.11,58.49,61.49,37.50
Norway,NOR,,,NAT_TOTAL,20210109,2.00,1,2.00,0,2.00,1,4.00,1,0.00,,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,54919,472,NV,0.00,61.11,58.49,61.49,37.50
Norway,NOR,,,NAT_TOTAL,20210110,2.00,1,2.00,0,2.00,1,4.00,1,0.00,,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,55474,472,NV,0.00,61.11,58.49,61.49,37.50
Norway,NOR,,,NAT_TOTAL,20210111,2.00,1,2.00,0,2.00,1,4.00,1,0.00,,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,55903,478,NV,0.00,61.11,58.49,61.49,37.50
Norway,NOR,,,NAT_TOTAL,20210112,2.00,1,2.00,0,2.00,1,4.00,1,0.00,,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,56615,482,NV,0.00,61.11,58.49,61.49,37.50
Norway,NOR,,,NAT_TOTAL,20210113,2.00,1,2.00,0,2.00,1,4.00,1,0.00,,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,57282,509,NV,0.00,61.11,58.49,61.49,37.50
Norway,NOR,,,NAT_TOTAL,20210114,2.00,1,2.00,0,2.00,1,4.00,1,0.00,,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,57736,511,NV,0.00,61.11,58.49,61.49,37.50
Norway,NOR,,,NAT_TOTAL,20210115,2.00,1,2.00,0,2.00,1,4.00,1,0.00,,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,58202,517,NV,0.00,61.11,58.49,61.49,37.50
Norway,NOR,,,NAT_TOTAL,20210116,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,58445,517,NV,0.00,66.67,61.61,65.06,37.50
Norway,NOR,,,NAT_TOTAL,20210117,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,58651,517,NV,0.00,66.67,61.61,65.06,37.50
Norway,NOR,,,NAT_TOTAL,20210118,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,59034,521,NV,0.01,66.67,61.61,65.06,37.50
Norway,NOR,,,NAT_TOTAL,20210119,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,59456,525,NV,0.02,66.67,61.61,65.06,37.50
Norway,NOR,,,NAT_TOTAL,20210120,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,59887,543,NV,0.04,66.67,61.61,65.06,37.50
Norway,NOR,,,NAT_TOTAL,20210121,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,60259,544,NV,0.04,66.67,61.61,65.06,37.50
Norway,NOR,,,NAT_TOTAL,20210122,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,60565,544,NV,0.04,66.67,61.61,65.06,37.50
Norway,NOR,,,NAT_TOTAL,20210123,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,60803,544,NV,0.04,70.37,63.70,67.44,37.50
Norway,NOR,,,NAT_TOTAL,20210124,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,61082,544,NV,0.04,70.37,63.70,67.44,37.50
Norway,NOR,,,NAT_TOTAL,20210125,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,61315,548,NV,0.04,70.37,63.70,67.44,37.50
Norway,NOR,,,NAT_TOTAL,20210126,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,61594,550,NV,0.08,70.37,63.70,67.44,37.50
Norway,NOR,,,NAT_TOTAL,20210127,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,61961,556,NV,0.23,70.37,63.70,67.44,37.50
Norway,NOR,,,NAT_TOTAL,20210128,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,2.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,62276,557,NV,0.35,70.37,63.70,67.44,37.50
Norway,NOR,,,NAT_TOTAL,20210129,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,62575,564,NV,0.39,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210130,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,62793,564,NV,0.40,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210131,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,62966,564,NV,0.40,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210201,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,63262,567,NV,0.40,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210202,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,63553,568,NV,0.47,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210203,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,63839,574,NV,0.63,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210204,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,64212,582,NV,0.79,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210205,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,64483,582,NV,0.89,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210206,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,64653,582,NV,0.90,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210207,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,64772,582,NV,0.91,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210208,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,65118,582,NV,0.93,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210209,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,65338,583,NV,0.99,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210210,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,65547,592,NV,1.16,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210211,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,65811,592,NV,1.32,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210212,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,66236,592,NV,1.39,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210213,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,66392,592,NV,1.40,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210214,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,66501,592,NV,1.40,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210215,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,66854,593,NV,1.41,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210216,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,67140,593,NV,1.46,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210217,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,67498,607,NV,1.65,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210218,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,67824,607,NV,1.86,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210219,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,68107,607,NV,1.95,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210220,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,68315,607,NV,1.96,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210221,2.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,68532,607,NV,1.96,73.15,65.26,69.23,37.50
Norway,NOR,,,NAT_TOTAL,20210222,2.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,68758,608,NV,1.96,71.30,64.22,68.04,37.50
Norway,NOR,,,NAT_TOTAL,20210223,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,69148,608,NV,2.06,67.59,62.14,65.65,37.50
Norway,NOR,,,NAT_TOTAL,20210224,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,69489,620,NV,2.49,67.59,62.14,65.65,37.50
Norway,NOR,,,NAT_TOTAL,20210225,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,80+ yrs,80+ yrs,0,0,0,1,5,,70040,620,NV,2.99,67.59,62.14,65.65,37.50
Norway,NOR,,,NAT_TOTAL,20210226,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,75-79 yrs,75-79 yrs,0,0,0,1,5,,70564,622,NV,3.18,67.59,62.14,65.65,37.50
Norway,NOR,,,NAT_TOTAL,20210227,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,75-79 yrs,75-79 yrs,0,0,0,1,5,,70826,622,NV,3.18,67.59,62.14,65.65,37.50
Norway,NOR,,,NAT_TOTAL,20210228,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,75-79 yrs,75-79 yrs,0,0,0,1,5,,71006,622,NV,3.18,67.59,62.14,65.65,37.50
Norway,NOR,,,NAT_TOTAL,20210301,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,75-79 yrs,75-79 yrs,0,0,0,1,5,,71735,623,NV,3.19,67.59,62.14,65.65,37.50
Norway,NOR,,,NAT_TOTAL,20210302,1.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,75-79 yrs,75-79 yrs,0,0,0,1,5,,72234,623,NV,3.26,69.44,63.18,66.85,37.50
Norway,NOR,,,NAT_TOTAL,20210303,1.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,75-79 yrs,75-79 yrs,0,0,0,1,5,,72923,632,NV,3.61,69.44,63.18,66.85,37.50
Norway,NOR,,,NAT_TOTAL,20210304,1.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,75-79 yrs,75-79 yrs,0,0,0,1,5,,73493,632,NV,3.96,69.44,63.18,66.85,37.50
Norway,NOR,,,NAT_TOTAL,20210305,1.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,75-79 yrs,75-79 yrs,0,0,0,1,5,,74183,632,NV,4.09,69.44,63.18,66.85,37.50
Norway,NOR,,,NAT_TOTAL,20210306,1.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,75-79 yrs,75-79 yrs,0,0,0,1,5,,74546,632,NV,4.10,69.44,63.18,66.85,37.50
Norway,NOR,,,NAT_TOTAL,20210307,1.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,75-79 yrs,75-79 yrs,0,0,0,1,5,,74942,632,NV,4.10,69.44,63.18,66.85,37.50
Norway,NOR,,,NAT_TOTAL,20210308,1.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,75-79 yrs,75-79 yrs,0,0,0,1,5,,75770,632,NV,4.10,69.44,63.18,66.85,37.50
Norway,NOR,,,NAT_TOTAL,20210309,1.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,75-79 yrs,75-79 yrs,0,0,0,1,5,,76484,632,NV,4.18,69.44,63.18,66.85,37.50
Norway,NOR,,,NAT_TOTAL,20210310,1.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,75-79 yrs,75-79 yrs,0,0,0,1,5,,77169,632,NV,4.51,69.44,63.18,66.85,37.50
Norway,NOR,,,NAT_TOTAL,20210311,1.00,1,3.00,0,2.00,1,4.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,0,2.00,1,2.00,1,1,1,75-79 yrs,75-79 yrs,0,0,0,1,5,,78041,639,NV,4.83,69.44,63.18,66.85,37.50
